Dia de Data Escala de Tempo 1 CE Simp 4;Data Escala de Tempo 1 CE Simp 4;Período Exibido CE Simp 4;Subsistema;Selecione Tipo de CE Simp 4
6 de janeiro de 2013;06/01/2013 00:00:00;Dia;Sul;194,753545
7 de janeiro de 2013;07/01/2013 00:00:00;Dia;Sul;252,815972
8 de janeiro de 2013;08/01/2013 00:00:00;Dia;Sul;259,735239
9 de janeiro de 2013;09/01/2013 00:00:00;Dia;Sul;265,490748
10 de janeiro de 2013;10/01/2013 00:00:00;Dia;Sul;262,74983
11 de janeiro de 2013;11/01/2013 00:00:00;Dia;Sul;258,964091
12 de janeiro de 2013;12/01/2013 00:00:00;Dia;Sul;229,778371
13 de janeiro de 2013;13/01/2013 00:00:00;Dia;Sul;201,779314
14 de janeiro de 2013;14/01/2013 00:00:00;Dia;Sul;266,243734
15 de janeiro de 2013;15/01/2013 00:00:00;Dia;Sul;280,359234
16 de janeiro de 2013;16/01/2013 00:00:00;Dia;Sul;277,153633
17 de janeiro de 2013;17/01/2013 00:00:00;Dia;Sul;286,833292
18 de janeiro de 2013;18/01/2013 00:00:00;Dia;Sul;285,551673
19 de janeiro de 2013;19/01/2013 00:00:00;Dia;Sul;242,965868
20 de janeiro de 2013;20/01/2013 00:00:00;Dia;Sul;205,162261
21 de janeiro de 2013;21/01/2013 00:00:00;Dia;Sul;262,690953
22 de janeiro de 2013;22/01/2013 00:00:00;Dia;Sul;274,680917
23 de janeiro de 2013;23/01/2013 00:00:00;Dia;Sul;281,015274
24 de janeiro de 2013;24/01/2013 00:00:00;Dia;Sul;292,074678
25 de janeiro de 2013;25/01/2013 00:00:00;Dia;Sul;282,925116
26 de janeiro de 2013;26/01/2013 00:00:00;Dia;Sul;239,492382
27 de janeiro de 2013;27/01/2013 00:00:00;Dia;Sul;203,509555
28 de janeiro de 2013;28/01/2013 00:00:00;Dia;Sul;273,737422
29 de janeiro de 2013;29/01/2013 00:00:00;Dia;Sul;290,143911
30 de janeiro de 2013;30/01/2013 00:00:00;Dia;Sul;293,623302
31 de janeiro de 2013;31/01/2013 00:00:00;Dia;Sul;302,958277
1 de fevereiro de 2013;01/02/2013 00:00:00;Dia;Sul;309,695729
2 de fevereiro de 2013;02/02/2013 00:00:00;Dia;Sul;262,584997
3 de fevereiro de 2013;03/02/2013 00:00:00;Dia;Sul;212,30203
4 de fevereiro de 2013;04/02/2013 00:00:00;Dia;Sul;262,319585
5 de fevereiro de 2013;05/02/2013 00:00:00;Dia;Sul;276,401544
6 de fevereiro de 2013;06/02/2013 00:00:00;Dia;Sul;278,579484
7 de fevereiro de 2013;07/02/2013 00:00:00;Dia;Sul;273,720398
8 de fevereiro de 2013;08/02/2013 00:00:00;Dia;Sul;272,430426
9 de fevereiro de 2013;09/02/2013 00:00:00;Dia;Sul;238,013254
10 de fevereiro de 2013;10/02/2013 00:00:00;Dia;Sul;202,934063
11 de fevereiro de 2013;11/02/2013 00:00:00;Dia;Sul;247,156131
12 de fevereiro de 2013;12/02/2013 00:00:00;Dia;Sul;248,782108
13 de fevereiro de 2013;13/02/2013 00:00:00;Dia;Sul;280,26939
14 de fevereiro de 2013;14/02/2013 00:00:00;Dia;Sul;287,651476
15 de fevereiro de 2013;15/02/2013 00:00:00;Dia;Sul;281,81179
16 de fevereiro de 2013;16/02/2013 00:00:00;Dia;Sul;251,543428
17 de fevereiro de 2013;17/02/2013 00:00:00;Dia;Sul;217,852315
18 de fevereiro de 2013;18/02/2013 00:00:00;Dia;Sul;279,858317
19 de fevereiro de 2013;19/02/2013 00:00:00;Dia;Sul;285,409739
20 de fevereiro de 2013;20/02/2013 00:00:00;Dia;Sul;289,454604
21 de fevereiro de 2013;21/02/2013 00:00:00;Dia;Sul;280,775834
22 de fevereiro de 2013;22/02/2013 00:00:00;Dia;Sul;277,895469
23 de fevereiro de 2013;23/02/2013 00:00:00;Dia;Sul;238,880989
24 de fevereiro de 2013;24/02/2013 00:00:00;Dia;Sul;212,186841
25 de fevereiro de 2013;25/02/2013 00:00:00;Dia;Sul;281,156983
26 de fevereiro de 2013;26/02/2013 00:00:00;Dia;Sul;276,261412
27 de fevereiro de 2013;27/02/2013 00:00:00;Dia;Sul;270,48271
28 de fevereiro de 2013;28/02/2013 00:00:00;Dia;Sul;274,31393
1 de março de 2013;01/03/2013 00:00:00;Dia;Sul;283,78541
2 de março de 2013;02/03/2013 00:00:00;Dia;Sul;248,237523
3 de março de 2013;03/03/2013 00:00:00;Dia;Sul;215,173425
4 de março de 2013;04/03/2013 00:00:00;Dia;Sul;274,812911
5 de março de 2013;05/03/2013 00:00:00;Dia;Sul;269,573277
6 de março de 2013;06/03/2013 00:00:00;Dia;Sul;267,032639
7 de março de 2013;07/03/2013 00:00:00;Dia;Sul;272,989356
8 de março de 2013;08/03/2013 00:00:00;Dia;Sul;280,23318
9 de março de 2013;09/03/2013 00:00:00;Dia;Sul;235,216652
10 de março de 2013;10/03/2013 00:00:00;Dia;Sul;195,123489
11 de março de 2013;11/03/2013 00:00:00;Dia;Sul;266,501178
12 de março de 2013;12/03/2013 00:00:00;Dia;Sul;270,445634
13 de março de 2013;13/03/2013 00:00:00;Dia;Sul;260,739224
14 de março de 2013;14/03/2013 00:00:00;Dia;Sul;255,879949
15 de março de 2013;15/03/2013 00:00:00;Dia;Sul;256,679274
16 de março de 2013;16/03/2013 00:00:00;Dia;Sul;226,128684
17 de março de 2013;17/03/2013 00:00:00;Dia;Sul;187,860724
18 de março de 2013;18/03/2013 00:00:00;Dia;Sul;244,652732
19 de março de 2013;19/03/2013 00:00:00;Dia;Sul;254,214681
20 de março de 2013;20/03/2013 00:00:00;Dia;Sul;255,826199
21 de março de 2013;21/03/2013 00:00:00;Dia;Sul;255,310561
22 de março de 2013;22/03/2013 00:00:00;Dia;Sul;259,278871
23 de março de 2013;23/03/2013 00:00:00;Dia;Sul;226,031009
24 de março de 2013;24/03/2013 00:00:00;Dia;Sul;187,408932
25 de março de 2013;25/03/2013 00:00:00;Dia;Sul;252,690414
26 de março de 2013;26/03/2013 00:00:00;Dia;Sul;263,511537
27 de março de 2013;27/03/2013 00:00:00;Dia;Sul;262,51179
28 de março de 2013;28/03/2013 00:00:00;Dia;Sul;258,108996
29 de março de 2013;29/03/2013 00:00:00;Dia;Sul;189,297709
30 de março de 2013;30/03/2013 00:00:00;Dia;Sul;201,737548
31 de março de 2013;31/03/2013 00:00:00;Dia;Sul;188,788125
1 de abril de 2013;01/04/2013 00:00:00;Dia;Sul;265,012964
2 de abril de 2013;02/04/2013 00:00:00;Dia;Sul;271,671265
3 de abril de 2013;03/04/2013 00:00:00;Dia;Sul;272,815021
4 de abril de 2013;04/04/2013 00:00:00;Dia;Sul;271,999965
5 de abril de 2013;05/04/2013 00:00:00;Dia;Sul;254,890366
6 de abril de 2013;06/04/2013 00:00:00;Dia;Sul;220,104583
7 de abril de 2013;07/04/2013 00:00:00;Dia;Sul;190,359522
8 de abril de 2013;08/04/2013 00:00:00;Dia;Sul;254,398895
9 de abril de 2013;09/04/2013 00:00:00;Dia;Sul;261,248668
10 de abril de 2013;10/04/2013 00:00:00;Dia;Sul;264,413549
11 de abril de 2013;11/04/2013 00:00:00;Dia;Sul;266,469849
12 de abril de 2013;12/04/2013 00:00:00;Dia;Sul;263,018776
13 de abril de 2013;13/04/2013 00:00:00;Dia;Sul;218,426302
14 de abril de 2013;14/04/2013 00:00:00;Dia;Sul;181,035387
15 de abril de 2013;15/04/2013 00:00:00;Dia;Sul;243,145078
16 de abril de 2013;16/04/2013 00:00:00;Dia;Sul;249,586666
17 de abril de 2013;17/04/2013 00:00:00;Dia;Sul;254,100658
18 de abril de 2013;18/04/2013 00:00:00;Dia;Sul;255,576434
19 de abril de 2013;19/04/2013 00:00:00;Dia;Sul;256,158443
20 de abril de 2013;20/04/2013 00:00:00;Dia;Sul;219,676045
21 de abril de 2013;21/04/2013 00:00:00;Dia;Sul;183,908688
22 de abril de 2013;22/04/2013 00:00:00;Dia;Sul;243,61981
23 de abril de 2013;23/04/2013 00:00:00;Dia;Sul;256,414405
24 de abril de 2013;24/04/2013 00:00:00;Dia;Sul;259,035107
25 de abril de 2013;25/04/2013 00:00:00;Dia;Sul;259,915193
26 de abril de 2013;26/04/2013 00:00:00;Dia;Sul;260,440544
27 de abril de 2013;27/04/2013 00:00:00;Dia;Sul;224,363077
28 de abril de 2013;28/04/2013 00:00:00;Dia;Sul;193,836901
29 de abril de 2013;29/04/2013 00:00:00;Dia;Sul;247,395047
30 de abril de 2013;30/04/2013 00:00:00;Dia;Sul;256,620342
1 de maio de 2013;01/05/2013 00:00:00;Dia;Sul;203,246257
2 de maio de 2013;02/05/2013 00:00:00;Dia;Sul;260,021347
3 de maio de 2013;03/05/2013 00:00:00;Dia;Sul;263,815604
4 de maio de 2013;04/05/2013 00:00:00;Dia;Sul;220,984555
5 de maio de 2013;05/05/2013 00:00:00;Dia;Sul;183,196105
6 de maio de 2013;06/05/2013 00:00:00;Dia;Sul;235,181804
7 de maio de 2013;07/05/2013 00:00:00;Dia;Sul;242,219381
8 de maio de 2013;08/05/2013 00:00:00;Dia;Sul;247,671588
9 de maio de 2013;09/05/2013 00:00:00;Dia;Sul;249,047703
10 de maio de 2013;10/05/2013 00:00:00;Dia;Sul;247,322412
11 de maio de 2013;11/05/2013 00:00:00;Dia;Sul;212,839242
12 de maio de 2013;12/05/2013 00:00:00;Dia;Sul;177,974834
13 de maio de 2013;13/05/2013 00:00:00;Dia;Sul;245,30980176
14 de maio de 2013;14/05/2013 00:00:00;Dia;Sul;256,912596
15 de maio de 2013;15/05/2013 00:00:00;Dia;Sul;257,36971
16 de maio de 2013;16/05/2013 00:00:00;Dia;Sul;251,5786175
17 de maio de 2013;17/05/2013 00:00:00;Dia;Sul;250,06920428
18 de maio de 2013;18/05/2013 00:00:00;Dia;Sul;217,43448672
19 de maio de 2013;19/05/2013 00:00:00;Dia;Sul;186,68009404
20 de maio de 2013;20/05/2013 00:00:00;Dia;Sul;242,35984074
21 de maio de 2013;21/05/2013 00:00:00;Dia;Sul;249,429334
22 de maio de 2013;22/05/2013 00:00:00;Dia;Sul;254,117854
23 de maio de 2013;23/05/2013 00:00:00;Dia;Sul;255,789064
24 de maio de 2013;24/05/2013 00:00:00;Dia;Sul;256,97739404
25 de maio de 2013;25/05/2013 00:00:00;Dia;Sul;226,19301102
26 de maio de 2013;26/05/2013 00:00:00;Dia;Sul;185,28922738
27 de maio de 2013;27/05/2013 00:00:00;Dia;Sul;248,85145896
28 de maio de 2013;28/05/2013 00:00:00;Dia;Sul;260,11320426
29 de maio de 2013;29/05/2013 00:00:00;Dia;Sul;252,610823
30 de maio de 2013;30/05/2013 00:00:00;Dia;Sul;204,406409
31 de maio de 2013;31/05/2013 00:00:00;Dia;Sul;226,213656
1 de junho de 2013;01/06/2013 00:00:00;Dia;Sul;207,091067
2 de junho de 2013;02/06/2013 00:00:00;Dia;Sul;176,29118
3 de junho de 2013;03/06/2013 00:00:00;Dia;Sul;236,66723
4 de junho de 2013;04/06/2013 00:00:00;Dia;Sul;250,031284
5 de junho de 2013;05/06/2013 00:00:00;Dia;Sul;253,166055
6 de junho de 2013;06/06/2013 00:00:00;Dia;Sul;254,537582
7 de junho de 2013;07/06/2013 00:00:00;Dia;Sul;252,654638
8 de junho de 2013;08/06/2013 00:00:00;Dia;Sul;219,964791
9 de junho de 2013;09/06/2013 00:00:00;Dia;Sul;182,845082
10 de junho de 2013;10/06/2013 00:00:00;Dia;Sul;247,93176
11 de junho de 2013;11/06/2013 00:00:00;Dia;Sul;260,984273
12 de junho de 2013;12/06/2013 00:00:00;Dia;Sul;260,229837
13 de junho de 2013;13/06/2013 00:00:00;Dia;Sul;256,88269
14 de junho de 2013;14/06/2013 00:00:00;Dia;Sul;256,187902
15 de junho de 2013;15/06/2013 00:00:00;Dia;Sul;220,257773
16 de junho de 2013;16/06/2013 00:00:00;Dia;Sul;188,244117
17 de junho de 2013;17/06/2013 00:00:00;Dia;Sul;251,914541
18 de junho de 2013;18/06/2013 00:00:00;Dia;Sul;260,90885
19 de junho de 2013;19/06/2013 00:00:00;Dia;Sul;262,069961
20 de junho de 2013;20/06/2013 00:00:00;Dia;Sul;261,013748
21 de junho de 2013;21/06/2013 00:00:00;Dia;Sul;257,680561
22 de junho de 2013;22/06/2013 00:00:00;Dia;Sul;213,41891
23 de junho de 2013;23/06/2013 00:00:00;Dia;Sul;180,616648
24 de junho de 2013;24/06/2013 00:00:00;Dia;Sul;247,506234
25 de junho de 2013;25/06/2013 00:00:00;Dia;Sul;257,545846
26 de junho de 2013;26/06/2013 00:00:00;Dia;Sul;259,459321
27 de junho de 2013;27/06/2013 00:00:00;Dia;Sul;259,268158
28 de junho de 2013;28/06/2013 00:00:00;Dia;Sul;253,670438
29 de junho de 2013;29/06/2013 00:00:00;Dia;Sul;218,513271
30 de junho de 2013;30/06/2013 00:00:00;Dia;Sul;181,84531
1 de julho de 2013;01/07/2013 00:00:00;Dia;Sul;248,879407
2 de julho de 2013;02/07/2013 00:00:00;Dia;Sul;258,992922
3 de julho de 2013;03/07/2013 00:00:00;Dia;Sul;258,071625
4 de julho de 2013;04/07/2013 00:00:00;Dia;Sul;257,720649
5 de julho de 2013;05/07/2013 00:00:00;Dia;Sul;257,548589
6 de julho de 2013;06/07/2013 00:00:00;Dia;Sul;221,129267
7 de julho de 2013;07/07/2013 00:00:00;Dia;Sul;185,954367
8 de julho de 2013;08/07/2013 00:00:00;Dia;Sul;247,513273
9 de julho de 2013;09/07/2013 00:00:00;Dia;Sul;256,785421
10 de julho de 2013;10/07/2013 00:00:00;Dia;Sul;257,29545
11 de julho de 2013;11/07/2013 00:00:00;Dia;Sul;254,23655
12 de julho de 2013;12/07/2013 00:00:00;Dia;Sul;258,188785
13 de julho de 2013;13/07/2013 00:00:00;Dia;Sul;221,642495
14 de julho de 2013;14/07/2013 00:00:00;Dia;Sul;186,326324
15 de julho de 2013;15/07/2013 00:00:00;Dia;Sul;247,850818
16 de julho de 2013;16/07/2013 00:00:00;Dia;Sul;255,264164
17 de julho de 2013;17/07/2013 00:00:00;Dia;Sul;254,211064
18 de julho de 2013;18/07/2013 00:00:00;Dia;Sul;256,119389
19 de julho de 2013;19/07/2013 00:00:00;Dia;Sul;263,030101
20 de julho de 2013;20/07/2013 00:00:00;Dia;Sul;225,840211
21 de julho de 2013;21/07/2013 00:00:00;Dia;Sul;187,079585
22 de julho de 2013;22/07/2013 00:00:00;Dia;Sul;253,662773
23 de julho de 2013;23/07/2013 00:00:00;Dia;Sul;266,233296
24 de julho de 2013;24/07/2013 00:00:00;Dia;Sul;268,211589
25 de julho de 2013;25/07/2013 00:00:00;Dia;Sul;269,271537
26 de julho de 2013;26/07/2013 00:00:00;Dia;Sul;259,329629
27 de julho de 2013;27/07/2013 00:00:00;Dia;Sul;221,682904
28 de julho de 2013;28/07/2013 00:00:00;Dia;Sul;187,279424
29 de julho de 2013;29/07/2013 00:00:00;Dia;Sul;250,03682
30 de julho de 2013;30/07/2013 00:00:00;Dia;Sul;260,485143
31 de julho de 2013;31/07/2013 00:00:00;Dia;Sul;257,851416
1 de agosto de 2013;01/08/2013 00:00:00;Dia;Sul;255,445512
2 de agosto de 2013;02/08/2013 00:00:00;Dia;Sul;255,8124192
3 de agosto de 2013;03/08/2013 00:00:00;Dia;Sul;218,5399171
4 de agosto de 2013;04/08/2013 00:00:00;Dia;Sul;178,21741692
5 de agosto de 2013;05/08/2013 00:00:00;Dia;Sul;240,66709876
6 de agosto de 2013;06/08/2013 00:00:00;Dia;Sul;251,63028754
7 de agosto de 2013;07/08/2013 00:00:00;Dia;Sul;252,19962874
8 de agosto de 2013;08/08/2013 00:00:00;Dia;Sul;257,11321716
9 de agosto de 2013;09/08/2013 00:00:00;Dia;Sul;259,82326
10 de agosto de 2013;10/08/2013 00:00:00;Dia;Sul;223,318614
11 de agosto de 2013;11/08/2013 00:00:00;Dia;Sul;180,573576
12 de agosto de 2013;12/08/2013 00:00:00;Dia;Sul;242,667374
13 de agosto de 2013;13/08/2013 00:00:00;Dia;Sul;257,587259
14 de agosto de 2013;14/08/2013 00:00:00;Dia;Sul;263,619019
15 de agosto de 2013;15/08/2013 00:00:00;Dia;Sul;259,298866
16 de agosto de 2013;16/08/2013 00:00:00;Dia;Sul;256,441764
17 de agosto de 2013;17/08/2013 00:00:00;Dia;Sul;220,252643
18 de agosto de 2013;18/08/2013 00:00:00;Dia;Sul;184,019937
19 de agosto de 2013;19/08/2013 00:00:00;Dia;Sul;245,326749
20 de agosto de 2013;20/08/2013 00:00:00;Dia;Sul;254,02255
21 de agosto de 2013;21/08/2013 00:00:00;Dia;Sul;256,753583
22 de agosto de 2013;22/08/2013 00:00:00;Dia;Sul;259,087314
23 de agosto de 2013;23/08/2013 00:00:00;Dia;Sul;263,204933
24 de agosto de 2013;24/08/2013 00:00:00;Dia;Sul;227,678247
25 de agosto de 2013;25/08/2013 00:00:00;Dia;Sul;193,918611
26 de agosto de 2013;26/08/2013 00:00:00;Dia;Sul;257,422933
27 de agosto de 2013;27/08/2013 00:00:00;Dia;Sul;265,425868
28 de agosto de 2013;28/08/2013 00:00:00;Dia;Sul;258,516535
29 de agosto de 2013;29/08/2013 00:00:00;Dia;Sul;258,388854
30 de agosto de 2013;30/08/2013 00:00:00;Dia;Sul;255,216458
31 de agosto de 2013;31/08/2013 00:00:00;Dia;Sul;214,012749
1 de setembro de 2013;01/09/2013 00:00:00;Dia;Sul;181,857426
2 de setembro de 2013;02/09/2013 00:00:00;Dia;Sul;240,127599
3 de setembro de 2013;03/09/2013 00:00:00;Dia;Sul;254,209536
4 de setembro de 2013;04/09/2013 00:00:00;Dia;Sul;254,916828
5 de setembro de 2013;05/09/2013 00:00:00;Dia;Sul;252,188229
6 de setembro de 2013;06/09/2013 00:00:00;Dia;Sul;249,3581
7 de setembro de 2013;07/09/2013 00:00:00;Dia;Sul;196,160886
8 de setembro de 2013;08/09/2013 00:00:00;Dia;Sul;184,927797
9 de setembro de 2013;09/09/2013 00:00:00;Dia;Sul;253,000273
10 de setembro de 2013;10/09/2013 00:00:00;Dia;Sul;261,456152
11 de setembro de 2013;11/09/2013 00:00:00;Dia;Sul;266,448795
12 de setembro de 2013;12/09/2013 00:00:00;Dia;Sul;269,165276
13 de setembro de 2013;13/09/2013 00:00:00;Dia;Sul;274,102713
14 de setembro de 2013;14/09/2013 00:00:00;Dia;Sul;230,368097
15 de setembro de 2013;15/09/2013 00:00:00;Dia;Sul;192,302087
16 de setembro de 2013;16/09/2013 00:00:00;Dia;Sul;250,559897
17 de setembro de 2013;17/09/2013 00:00:00;Dia;Sul;249,064962
18 de setembro de 2013;18/09/2013 00:00:00;Dia;Sul;252,827091
19 de setembro de 2013;19/09/2013 00:00:00;Dia;Sul;252,603573
20 de setembro de 2013;20/09/2013 00:00:00;Dia;Sul;239,637384
21 de setembro de 2013;21/09/2013 00:00:00;Dia;Sul;216,686404
22 de setembro de 2013;22/09/2013 00:00:00;Dia;Sul;186,927864
23 de setembro de 2013;23/09/2013 00:00:00;Dia;Sul;244,1633067
24 de setembro de 2013;24/09/2013 00:00:00;Dia;Sul;253,440121
25 de setembro de 2013;25/09/2013 00:00:00;Dia;Sul;251,330807
26 de setembro de 2013;26/09/2013 00:00:00;Dia;Sul;251,222805
27 de setembro de 2013;27/09/2013 00:00:00;Dia;Sul;249,393341
28 de setembro de 2013;28/09/2013 00:00:00;Dia;Sul;216,579351
29 de setembro de 2013;29/09/2013 00:00:00;Dia;Sul;184,166563
30 de setembro de 2013;30/09/2013 00:00:00;Dia;Sul;246,598957
1 de outubro de 2013;01/10/2013 00:00:00;Dia;Sul;253,02731692
2 de outubro de 2013;02/10/2013 00:00:00;Dia;Sul;256,121322
3 de outubro de 2013;03/10/2013 00:00:00;Dia;Sul;257,691364
4 de outubro de 2013;04/10/2013 00:00:00;Dia;Sul;256,299162
5 de outubro de 2013;05/10/2013 00:00:00;Dia;Sul;217,559703
6 de outubro de 2013;06/10/2013 00:00:00;Dia;Sul;179,250476
7 de outubro de 2013;07/10/2013 00:00:00;Dia;Sul;241,081158
8 de outubro de 2013;08/10/2013 00:00:00;Dia;Sul;251,319529
9 de outubro de 2013;09/10/2013 00:00:00;Dia;Sul;255,651561
10 de outubro de 2013;10/10/2013 00:00:00;Dia;Sul;259,329049
11 de outubro de 2013;11/10/2013 00:00:00;Dia;Sul;258,821243
12 de outubro de 2013;12/10/2013 00:00:00;Dia;Sul;196,678023
13 de outubro de 2013;13/10/2013 00:00:00;Dia;Sul;181,819654
14 de outubro de 2013;14/10/2013 00:00:00;Dia;Sul;256,777166
15 de outubro de 2013;15/10/2013 00:00:00;Dia;Sul;267,99255
16 de outubro de 2013;16/10/2013 00:00:00;Dia;Sul;265,169791
17 de outubro de 2013;17/10/2013 00:00:00;Dia;Sul;263,305926
18 de outubro de 2013;18/10/2013 00:00:00;Dia;Sul;260,826746
19 de outubro de 2013;19/10/2013 00:00:00;Dia;Sul;227,033567
20 de outubro de 2013;20/10/2013 00:00:00;Dia;Sul;186,17057948
21 de outubro de 2013;21/10/2013 00:00:00;Dia;Sul;252,733083
22 de outubro de 2013;22/10/2013 00:00:00;Dia;Sul;260,947543
23 de outubro de 2013;23/10/2013 00:00:00;Dia;Sul;265,611753
24 de outubro de 2013;24/10/2013 00:00:00;Dia;Sul;269,971814
25 de outubro de 2013;25/10/2013 00:00:00;Dia;Sul;262,402234
26 de outubro de 2013;26/10/2013 00:00:00;Dia;Sul;230,477174
27 de outubro de 2013;27/10/2013 00:00:00;Dia;Sul;193,203309
28 de outubro de 2013;28/10/2013 00:00:00;Dia;Sul;248,592337
29 de outubro de 2013;29/10/2013 00:00:00;Dia;Sul;255,734054
30 de outubro de 2013;30/10/2013 00:00:00;Dia;Sul;263,596507
31 de outubro de 2013;31/10/2013 00:00:00;Dia;Sul;264,13245
1 de novembro de 2013;01/11/2013 00:00:00;Dia;Sul;260,78645
2 de novembro de 2013;02/11/2013 00:00:00;Dia;Sul;201,312941
3 de novembro de 2013;03/11/2013 00:00:00;Dia;Sul;192,484591
4 de novembro de 2013;04/11/2013 00:00:00;Dia;Sul;255,266551
5 de novembro de 2013;05/11/2013 00:00:00;Dia;Sul;264,155733
6 de novembro de 2013;06/11/2013 00:00:00;Dia;Sul;263,272656
7 de novembro de 2013;07/11/2013 00:00:00;Dia;Sul;264,872564
8 de novembro de 2013;08/11/2013 00:00:00;Dia;Sul;271,826442
9 de novembro de 2013;09/11/2013 00:00:00;Dia;Sul;239,537507
10 de novembro de 2013;10/11/2013 00:00:00;Dia;Sul;206,482474
11 de novembro de 2013;11/11/2013 00:00:00;Dia;Sul;269,817642
12 de novembro de 2013;12/11/2013 00:00:00;Dia;Sul;265,799768
13 de novembro de 2013;13/11/2013 00:00:00;Dia;Sul;269,954727
14 de novembro de 2013;14/11/2013 00:00:00;Dia;Sul;268,812379
15 de novembro de 2013;15/11/2013 00:00:00;Dia;Sul;222,049114
16 de novembro de 2013;16/11/2013 00:00:00;Dia;Sul;214,389275
17 de novembro de 2013;17/11/2013 00:00:00;Dia;Sul;185,150044
18 de novembro de 2013;18/11/2013 00:00:00;Dia;Sul;261,710937
19 de novembro de 2013;19/11/2013 00:00:00;Dia;Sul;284,531909
20 de novembro de 2013;20/11/2013 00:00:00;Dia;Sul;283,799269
21 de novembro de 2013;21/11/2013 00:00:00;Dia;Sul;280,955778
22 de novembro de 2013;22/11/2013 00:00:00;Dia;Sul;267,050559
23 de novembro de 2013;23/11/2013 00:00:00;Dia;Sul;226,328463
24 de novembro de 2013;24/11/2013 00:00:00;Dia;Sul;192,536002
25 de novembro de 2013;25/11/2013 00:00:00;Dia;Sul;269,757161
26 de novembro de 2013;26/11/2013 00:00:00;Dia;Sul;289,768692
27 de novembro de 2013;27/11/2013 00:00:00;Dia;Sul;292,352982
28 de novembro de 2013;28/11/2013 00:00:00;Dia;Sul;291,535492
29 de novembro de 2013;29/11/2013 00:00:00;Dia;Sul;277,038241
30 de novembro de 2013;30/11/2013 00:00:00;Dia;Sul;236,869691
1 de dezembro de 2013;01/12/2013 00:00:00;Dia;Sul;
2 de dezembro de 2013;02/12/2013 00:00:00;Dia;Sul;264,572155
3 de dezembro de 2013;03/12/2013 00:00:00;Dia;Sul;295,283364
4 de dezembro de 2013;04/12/2013 00:00:00;Dia;Sul;296,771967
5 de dezembro de 2013;05/12/2013 00:00:00;Dia;Sul;282,287921
6 de dezembro de 2013;06/12/2013 00:00:00;Dia;Sul;265,50384
7 de dezembro de 2013;07/12/2013 00:00:00;Dia;Sul;235,613712
8 de dezembro de 2013;08/12/2013 00:00:00;Dia;Sul;206,75895
9 de dezembro de 2013;09/12/2013 00:00:00;Dia;Sul;282,122182
10 de dezembro de 2013;10/12/2013 00:00:00;Dia;Sul;279,820152
11 de dezembro de 2013;11/12/2013 00:00:00;Dia;Sul;272,748828
12 de dezembro de 2013;12/12/2013 00:00:00;Dia;Sul;272,747532
13 de dezembro de 2013;13/12/2013 00:00:00;Dia;Sul;277,987763
14 de dezembro de 2013;14/12/2013 00:00:00;Dia;Sul;244,825434
15 de dezembro de 2013;15/12/2013 00:00:00;Dia;Sul;217,090725
16 de dezembro de 2013;16/12/2013 00:00:00;Dia;Sul;285,132132
17 de dezembro de 2013;17/12/2013 00:00:00;Dia;Sul;291,245848
18 de dezembro de 2013;18/12/2013 00:00:00;Dia;Sul;291,298601
19 de dezembro de 2013;19/12/2013 00:00:00;Dia;Sul;291,011905
20 de dezembro de 2013;20/12/2013 00:00:00;Dia;Sul;284,31094
21 de dezembro de 2013;21/12/2013 00:00:00;Dia;Sul;251,894061
22 de dezembro de 2013;22/12/2013 00:00:00;Dia;Sul;222,152732
23 de dezembro de 2013;23/12/2013 00:00:00;Dia;Sul;250,84954
24 de dezembro de 2013;24/12/2013 00:00:00;Dia;Sul;236,260004
25 de dezembro de 2013;25/12/2013 00:00:00;Dia;Sul;211,28012
26 de dezembro de 2013;26/12/2013 00:00:00;Dia;Sul;269,902959
27 de dezembro de 2013;27/12/2013 00:00:00;Dia;Sul;285,11751
28 de dezembro de 2013;28/12/2013 00:00:00;Dia;Sul;255,753225
29 de dezembro de 2013;29/12/2013 00:00:00;Dia;Sul;230,761022
30 de dezembro de 2013;30/12/2013 00:00:00;Dia;Sul;252,696491
31 de dezembro de 2013;31/12/2013 00:00:00;Dia;Sul;230,04367
1 de janeiro de 2014;01/01/2014 00:00:00;Dia;Sul;202,84593879
2 de janeiro de 2014;02/01/2014 00:00:00;Dia;Sul;249,05235922
3 de janeiro de 2014;03/01/2014 00:00:00;Dia;Sul;250,35481947
4 de janeiro de 2014;04/01/2014 00:00:00;Dia;Sul;216,68306293
5 de janeiro de 2014;05/01/2014 00:00:00;Dia;Sul;196,82947692
6 de janeiro de 2014;06/01/2014 00:00:00;Dia;Sul;265,67877364
7 de janeiro de 2014;07/01/2014 00:00:00;Dia;Sul;289,66196225
8 de janeiro de 2014;08/01/2014 00:00:00;Dia;Sul;293,0906348
9 de janeiro de 2014;09/01/2014 00:00:00;Dia;Sul;297,02316168
10 de janeiro de 2014;10/01/2014 00:00:00;Dia;Sul;302,95159801
11 de janeiro de 2014;11/01/2014 00:00:00;Dia;Sul;248,0134346
